consensusID	target	meanRural	meanUrban	stoolPrevelance	maxFraction	pValue	percentIdentity	alignmentLength	targetName	higherInRural	rdpSummary
Consensus668	otu_239_V3V5	0.403974771443703	0.4646632200305315	0.80465114	0.80465114	0.553579500872393	98.8	250	otu_239_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(91);Coprococcus(6)
Consensus212	otu_725_V3V5	0.662678471432508	0.530292423740258	0.3534884	0.3534884	0.555522983094769	96.0	250	otu_725_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus123	otu_260_V3V5	0.9302267982860766	1.050026872522852	0.75348836	0.75348836	0.5610290281198	100.0	250	otu_260_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(98)
Consensus170	otu_195_V3V5	1.2819865236586998	1.35524336774305	0.9488372	0.9488372	0.559182187127877	99.2	250	otu_195_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(100);Blautia(100)
Consensus355	otu_190_V3V5	0.8724273725220479	0.7753153184789435	0.82325584	0.82325584	0.558569481395173	97.2	250	otu_190_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus417	otu_171_V3V5	0.385384265955118	0.28022372580152655	0.35813954	0.35813954	0.560172063238915	96.4	250	otu_171_V3V5	true	Root(100);Bacteria(100);Firmicutes(98);Clostridia(96);Clostridiales(94);Peptococcaceae(5);Peptococcaceae 1(5);Dehalobacter(5)
Consensus675	otu_313_V3V5	0.2608469569906655	0.34196701055838497	0.66976744	0.66976744	0.56023234060161	98.8	250	otu_313_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(47)
Consensus709	otu_249_V3V5	0.4044444141484905	0.339771784706298	0.82790697	0.82790697	0.564604760865218	99.2	250	otu_249_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(99);Blautia(99)
Consensus163	otu_313_V3V5	0.6813814084348935	0.8284436239843845	0.66976744	0.66976744	0.569454625382489	100.0	250	otu_313_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(47)
Consensus195	otu_1020_V3V5	0.9165579831411754	0.7807575439672929	0.093023255	0.093023255	0.570072022152258	97.61	251	otu_1020_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus486	otu_712_V3V5	0.5971350402666675	0.4987459620354465	0.5116279	0.5116279	0.571921483771983	100.0	250	otu_712_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(68)
Consensus700	otu_55_V3V5	0.4227093041210025	0.353084103997349	0.88372093	0.88372093	0.571181587355531	98.33	239	otu_55_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus285	otu_667_V3V5	0.523835585204651	0.647044136266165	0.5860465	0.5860465	0.575666575668636	96.4	250	otu_667_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus602	otu_909_V3V5	0.348202856762793	0.43515407083305246	0.46976745	0.46976745	0.575669798653446	96.4	250	otu_909_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus111	otu_1092_V3V5	1.1846266394952	1.03428582362798	0.09767442	0.09767442	0.582621190840696	99.6	250	otu_1092_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus663	otu_1205_V3V5	0.37208044332429946	0.43209426013805396	0.13488372	0.13488372	0.582749124171042	96.8	250	otu_1205_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(92);Coprococcus(56)
Consensus126	otu_853_V3V5	0.645494360958641	0.788243380829788	0.093023255	0.093023255	0.589917915692927	99.6	250	otu_853_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus140	otu_983_V3V5	1.0880232948078299	0.9494069026678965	0.13953489	0.13953489	0.588744823591252	96.4	250	otu_983_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus196	otu_1047_V3V5	1.25840135625041	1.1728748505534452	0.37209302	0.37209302	0.590944005967905	99.16	237	otu_1047_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus563	otu_64_V3V5	0.404139729703767	0.473762637631171	0.8	0.8	0.594697174517031	96.8	250	otu_64_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus132	otu_736_V3V5	1.122905010117915	0.992473082944028	0.3488372	0.3488372	0.599021462282447	97.2	250	otu_736_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus367	otu_133_V3V5	0.6623727932357365	0.562712701335581	0.6465116	0.6465116	0.60012183214589	96.4	250	otu_133_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus778	otu_55_V3V5	0.196813949265073	0.25562626215771	0.88372093	0.88372093	0.599548989854401	95.6	250	otu_55_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus515	otu_983_V3V5	0.328902782463314	0.2464054289416105	0.13953489	0.13953489	0.601328763196666	99.2	250	otu_983_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus175	otu_249_V3V5	1.22025790129787	1.123964725829675	0.82790697	0.82790697	0.606347290407512	100.0	250	otu_249_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(99);Blautia(99)
Consensus233	otu_99_V3V5	0.935582581795497	0.8203932662338249	0.88837206	0.88837206	0.605492250053447	96.8	250	otu_99_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(9)
Consensus651	otu_65_V3V5	0.49679231684179803	0.436388248809199	0.97209305	0.97209305	0.604204060740606	96.81	251	otu_65_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(97)
Consensus89	otu_324_V3V5	1.668857860755915	1.75072803113398	0.75348836	0.75348836	0.605256849375061	100.0	250	otu_324_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(92);Blautia(92)
Consensus373	otu_33_V3V5	0.7396895958471386	0.6437863921970326	0.59069765	0.59069765	0.61051149533362	98.0	250	otu_33_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus464	otu_555_V3V5	0.3319368572018935	0.247514438529372	0.7255814	0.7255814	0.614824984378394	95.2	250	otu_555_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus383	otu_1020_V3V5	0.5977621744468485	0.4982190845368565	0.093023255	0.093023255	0.619211078800198	95.6	250	otu_1020_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus562	otu_438_V3V5	0.5663264681822959	0.6290905281259904	0.7953488	0.7953488	0.618658415103001	97.47	237	otu_438_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus114	otu_1047_V3V5	1.59412245389739	1.5287848254591299	0.37209302	0.37209302	0.623190039744939	97.2	250	otu_1047_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus202	otu_387_V3V5	1.0560700689446656	0.948378225583438	0.7767442	0.7767442	0.621426412568834	97.2	250	otu_387_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100)
Consensus335	otu_114_V3V5	0.6723714602707785	0.5836457107377511	0.66511625	0.66511625	0.623332988846324	98.8	250	otu_114_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(99);Ruminococcus(92)
Consensus95	otu_635_V3V5	0.782660331661591	0.6381573089056285	0.15348837	0.15348837	0.627707217971884	100.0	250	otu_635_V3V5	true	Root(100);Bacteria(100);Firmicutes(95);Clostridia(93);Clostridiales(93);Ruminococcaceae(89);Ethanoligenens(45)
Consensus266	otu_1047_V3V5	0.891641910863372	0.962444578713229	0.37209302	0.37209302	0.631199130860716	96.4	250	otu_1047_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus521	otu_138_V3V5	0.462553505921252	0.3833476227788985	0.60465115	0.60465115	0.634384772379025	95.6	250	otu_138_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(99);Oscillibacter(88)
Consensus429	otu_1151_V3V5	0.6558363283824584	0.5758529403759804	0.2744186	0.2744186	0.635973054526021	94.78	249	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus588	otu_816_V3V5	0.259240522474172	0.34025626207055204	0.22790697	0.22790697	0.636816967132275	98.4	250	otu_816_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus401	otu_343_V3V5	0.668530448945384	0.5863093390905335	0.7209302	0.7209302	0.639015527487731	97.6	250	otu_343_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100)
Consensus783	otu_190_V3V5	0.2507309139759355	0.299445599644094	0.82325584	0.82325584	0.640184023656865	97.6	250	otu_190_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus149	otu_523_V3V5	1.0670537992833504	0.9492632536303716	0.29302326	0.29302326	0.642556524812581	99.6	250	otu_523_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(9);Anaerotruncus(56)
Consensus664	otu_869_V3V5	0.383647040975841	0.320023882550739	0.33023256	0.33023256	0.645018140633034	96.8	250	otu_869_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(96)
Consensus239	otu_262_V3V5	0.9448398967814255	1.02504526860509	0.6372093	0.6372093	0.646735695109949	96.0	250	otu_262_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(92)
Consensus377	otu_262_V3V5	0.5628823627202545	0.6378093842551815	0.6372093	0.6372093	0.64945609883177	98.0	250	otu_262_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(92)
Consensus384	otu_1017_V3V5	0.624669919318433	0.7001186834233755	0.33953488	0.33953488	0.651445962615648	99.6	250	otu_1017_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus296	otu_33_V3V5	0.815165127155398	0.725833686928933	0.59069765	0.59069765	0.654564476142247	98.0	250	otu_33_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus362	otu_294_V3V5	0.6665847611958715	0.7435387482274964	0.81860465	0.81860465	0.655261571278437	98.4	250	otu_294_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus522	otu_12_V3V5	0.374144468199198	0.3015283829879435	0.95813954	0.95813954	0.664499491825944	95.6	250	otu_12_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus258	otu_717_V3V5	0.8258064939179479	0.7330925840809865	0.41395348	0.41395348	0.669289573343697	99.6	250	otu_717_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Sporobacter(87)
Consensus385	otu_869_V3V5	0.6290946114643985	0.5561938448071365	0.33023256	0.33023256	0.667066278980709	96.4	250	otu_869_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(96)
Consensus46	otu_371_V3V5	1.89106298055604	1.9473202261309401	0.74418604	0.74418604	0.668318872290223	98.8	250	otu_371_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(74);Coprococcus(65)
Consensus526	otu_291_V3V5	0.5180892041191785	0.5779078566841425	0.7023256	0.7023256	0.66602040658341	94.38	249	otu_291_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Erysipelotrichi(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Coprobacillus(82)
Consensus407	otu_92_V3V5	0.5375683198147665	0.6118174676133821	0.627907	0.627907	0.671477505764513	95.18	249	otu_92_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Phascolarctobacterium(100)
Consensus115	otu_514_V3V5	1.34410489603901	1.24548193013894	0.60930234	0.60930234	0.676690440357382	100.0	250	otu_514_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(96);Clostridiales(96);Lachnospiraceae(69);Acetitomaculum(38)
Consensus267	otu_640_V3V5	0.8939231733985324	0.8121598421322871	0.3906977	0.3906977	0.679612030266152	100.0	250	otu_640_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus621	otu_1145_V3V5	0.40410466779027	0.459881866758712	0.25581396	0.25581396	0.680199282065401	98.4	250	otu_1145_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(94);Oscillibacter(74)
Consensus66	otu_272_V3V5	1.756378401760595	1.829020948006165	0.80465114	0.80465114	0.675957362385909	100.0	250	otu_272_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(75);Blautia(75)
Consensus674	otu_582_V3V5	0.247794085595186	0.208295882166569	0.41395348	0.41395348	0.673261028610075	96.39	249	otu_582_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Sporacetigenium(96)
Consensus837	otu_195_V3V5	0.2492053171120845	0.225011279936054	0.9488372	0.9488372	0.679029382900977	98.8	250	otu_195_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(100);Blautia(100)
Consensus549	otu_343_V3V5	0.5249832270201585	0.46500296415785647	0.7209302	0.7209302	0.686797301369113	97.99	249	otu_343_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100)
Consensus321	otu_748_V3V5	0.4198234892236815	0.49582605013876746	0.21860465	0.21860465	0.689894655109127	96.0	250	otu_748_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus38	otu_184_V3V5	1.527912150666645	1.42273201219831	0.10232558	0.10232558	0.691188426569685	96.8	250	otu_184_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus694	otu_983_V3V5	0.26357594554000796	0.2127819855386105	0.13953489	0.13953489	0.694170769375872	99.6	250	otu_983_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus242	otu_179_V3V5	0.299383714018072	0.231657660415461	0.2883721	0.2883721	0.703494018553322	96.8	250	otu_179_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(99);Sutterella(98)
Consensus343	otu_55_V3V5	0.7707472463647576	0.6985684180876245	0.88372093	0.88372093	0.708052479820699	93.6	250	otu_55_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus453	otu_768_V3V5	0.720835775831859	0.6690418693228846	0.53488374	0.53488374	0.705526717226822	95.2	250	otu_768_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus490	otu_93_V3V5	0.2176040276066035	0.268471436336239	0.03255814	0.86341465	0.70965466519734	100.0	250	otu_93_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Megasphaera(100)
Consensus601	otu_983_V3V5	0.3011489657434745	0.24519071028620548	0.13953489	0.13953489	0.707217220340047	100.0	250	otu_983_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus65	otu_1047_V3V5	1.7982899559828098	1.731992447532645	0.37209302	0.37209302	0.707228183029263	100.0	250	otu_1047_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus657	otu_387_V3V5	0.4388217893952885	0.3940462339828345	0.7767442	0.7767442	0.709978154939503	94.4	250	otu_387_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100)
Consensus659	otu_768_V3V5	0.5078460588849755	0.4694618425079675	0.53488374	0.53488374	0.704361272482253	100.0	250	otu_768_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus754	otu_190_V3V5	0.30676055505849753	0.345658321521416	0.82325584	0.82325584	0.704891702071436	96.4	250	otu_190_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus806	otu_1145_V3V5	0.248475429551273	0.21520318157805252	0.25581396	0.25581396	0.704242157394293	98.4	250	otu_1145_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(94);Oscillibacter(74)
Consensus821	otu_92_V3V5	0.215678373726837	0.248327862605389	0.627907	0.627907	0.702709824769077	96.39	249	otu_92_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Phascolarctobacterium(100)
Consensus293	otu_239_V3V5	0.9525824017228499	0.897376141192302	0.80465114	0.80465114	0.711557039884871	95.6	250	otu_239_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(91);Coprococcus(6)
Consensus22	otu_108_V3V5	1.492685625475365	1.4015569097656702	0.33488372	0.60199004	0.713897681311628	100.0	250	otu_108_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacter(93)
Consensus102	otu_553_V3V5	1.18948876869307	1.10323627210889	0.4976744	0.4976744	0.723375517357137	100.0	250	otu_553_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(94);Sporobacter(8)
Consensus379	otu_55_V3V5	0.554942445097597	0.6234412187324481	0.88372093	0.88372093	0.723540885210669	97.6	250	otu_55_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus511	otu_190_V3V5	0.6922704075067405	0.648291331462894	0.82325584	0.82325584	0.720856827628989	94.4	250	otu_190_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus698	otu_558_V3V5	0.3333362574970975	0.2938766575515215	0.6976744	0.6976744	0.721233068235377	97.91	239	otu_558_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus96	otu_909_V3V5	1.3957482679046849	1.317515566612205	0.46976745	0.46976745	0.728575194890404	99.6	250	otu_909_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus495	otu_371_V3V5	0.4289302201295545	0.4762022550527155	0.74418604	0.74418604	0.739016722971546	96.4	250	otu_371_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(74);Coprococcus(65)
Consensus635	otu_523_V3V5	0.383386183914866	0.337055882168381	0.29302326	0.29302326	0.73891883409321	99.2	250	otu_523_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(9);Anaerotruncus(56)
Consensus809	otu_272_V3V5	0.2588748263652955	0.2849812454738735	0.80465114	0.80465114	0.73676362157266	98.4	250	otu_272_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(75);Blautia(75)
Consensus14	otu_92_V3V5	1.79350217676547	1.90155183056554	0.627907	0.627907	0.746304311266142	100.0	250	otu_92_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Phascolarctobacterium(100)
Consensus162	otu_184_V3V5	0.6555825377822975	0.7368804661436614	0.10232558	0.10232558	0.745991310119003	100.0	250	otu_184_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus348	otu_818_V3V5	0.605178921366617	0.6601212254482309	0.12093023	0.12093023	0.743409438336142	94.02	251	otu_818_V3V5	false	Root(100);Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteridae(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100)
Consensus586	otu_1151_V3V5	0.605513340370744	0.5689919272272059	0.2744186	0.2744186	0.744987752104097	96.4	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus639	otu_391_V3V5	0.4616156401910525	0.422889355713547	0.60930234	0.60930234	0.74601461550937	98.0	250	otu_391_V3V5	true	Root(100);Bacteria(100);Firmicutes(99);Clostridia(99);Clostridiales(99);Lachnospiraceae(99);Coprococcus(42)
Consensus404	otu_591_V3V5	0.663624008778603	0.612501518740732	0.59069765	0.59069765	0.74875211939229	100.0	250	otu_591_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Roseburia(97)
Consensus342	otu_592_V3V5	0.666375618566502	0.6140771723091065	0.15813954	0.15813954	0.75205941292643	96.8	250	otu_592_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(97);Bacteroides(97)
Consensus582	otu_567_V3V5	0.5199500289729835	0.5586223382866531	0.5069767	0.5069767	0.75363530822427	100.0	250	otu_567_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Erysipelotrichi(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemania(100)
Consensus835	otu_371_V3V5	0.122382612543697	0.1461585563511665	0.74418604	0.74418604	0.753847764417664	97.6	250	otu_371_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(74);Coprococcus(65)
Consensus481	otu_618_V3V5	0.7304155265663685	0.6931126924955695	0.6	0.6	0.756817046956583	97.2	250	otu_618_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Coprococcus(28)
Consensus11	otu_983_V3V5	2.0383829776625753	1.94436635346046	0.13953489	0.13953489	0.764214165136795	99.6	250	otu_983_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus494	otu_635_V3V5	0.3605986985409785	0.30929168327309	0.15348837	0.15348837	0.764626339766468	98.0	250	otu_635_V3V5	true	Root(100);Bacteria(100);Firmicutes(95);Clostridia(93);Clostridiales(93);Ruminococcaceae(89);Ethanoligenens(45)
Consensus628	otu_97_V3V5	0.27963545554089997	0.23586670226899048	0.33953488	0.33953488	0.764175207853678	98.0	250	otu_97_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus652	otu_1151_V3V5	0.5048725996558915	0.4734222331048935	0.2744186	0.2744186	0.765590027968022	96.0	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus48	otu_92_V3V5	1.36977567039016	1.46966082522283	0.627907	0.627907	0.767397111294245	95.58	249	otu_92_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Phascolarctobacterium(100)
Consensus167	otu_320_V3V5	0.743820797908828	0.6703754136234434	0.26511627	0.26511627	0.772571446821105	100.0	250	otu_320_V3V5	true	Root(100);Bacteria(100);Firmicutes(97);Clostridia(96);Clostridiales(95);Ruminococcaceae(39);Acetivibrio(22)
Consensus508	otu_272_V3V5	0.6277975728378685	0.663625826891937	0.80465114	0.80465114	0.771773884482118	98.8	250	otu_272_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(75);Blautia(75)
