taxa	taxonomy	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
Cyanobium_gracile	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanobium|s__Cyanobium_gracile	14	5	4	8	3	5	12	2	2	26	1	22	7	5	17	3	12	3	4	2	6	16	3	16	5	15	7	3	31	4	15	16	7	12	5	9	4	8	14	3
Cyanothece_sp._ATCC_51142	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanothece|s__Cyanothece_sp._ATCC_51142	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	1	14	0	0	2	0	0	0	0	0	0	0	0
Cyanothece_sp._PCC_7424	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanothece|s__Cyanothece_sp._PCC_7424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cyanothece_sp._PCC_7425	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanothece|s__Cyanothece_sp._PCC_7425	0	1	1	1	2	0	2	0	0	0	1	2	1	0	0	0	10	2	0	0	0	0	0	6	0	1	0	3	0	0	0	19	0	2	2	1	0	0	0	1
Cyanothece_sp._PCC_7822	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanothece|s__Cyanothece_sp._PCC_7822	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
Cyanothece_sp._PCC_8801	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanothece|s__Cyanothece_sp._PCC_8801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece_sp._PCC_8802	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanothece|s__Cyanothece_sp._PCC_8802	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dactylococcopsis_salina	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Dactylococcopsis|s__Dactylococcopsis_salina	0	0	0	0	0	0	0	0	1	0	0	0	1	0	18	0	0	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
Gloeocapsa_sp._PCC_7428	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Gloeocapsa|s__Gloeocapsa_sp._PCC_7428	0	11	0	0	0	0	7	0	0	33	0	30	0	23	0	61	3	0	0	0	4	0	40	1	0	3	0	0	1	0	0	3	0	0	0	0	0	4	0	4
Halothece_sp._PCC_7418	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Halothece|s__Halothece_sp._PCC_7418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microcystis_aeruginosa	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Microcystis|s__Microcystis_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	0	2	0	0	0	0	0	1	0	0	0	0	5	6	0	0	0	0
Synechococcus_elongatus	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_elongatus	2	2	1	0	0	3	0	0	0	2	0	3	0	0	1	0	1	0	1	0	0	1	2	0	1	0	0	1	1	0	0	3	0	0	0	3	1	2	1	0
Synechococcus_sp._CC9605	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._CC9605	2	1	2	5	0	0	0	8	6	11	1	20	2	0	5	3	3	8	3	11	1	7	0	2	12	11	5	3	1	5	1	1	2	4	1	1	0	4	4	2
Synechococcus_sp._CC9902	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._CC9902	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus_sp._JA-2-3B'a(2-13)	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._JA-2-3B'a(2-13)	7	1	0	0	3	0	4	0	0	8	0	3	4	1	4	14	10	0	0	4	1	12	1	5	1	1	0	7	6	0	1	0	1	5	0	1	0	6	2	7
Synechococcus_sp._JA-3-3Ab	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._JA-3-3Ab	17	1	0	2	5	0	8	0	0	10	0	8	2	8	2	4	8	0	1	27	0	7	0	1	0	2	2	4	9	0	5	0	3	4	2	6	4	6	16	7
Synechococcus_sp._PCC_6312	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._PCC_6312	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0	0	1
Synechococcus_sp._PCC_7002	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._PCC_7002	0	0	0	1	5	0	0	0	0	6	1	0	1	2	0	2	3	0	3	0	0	0	0	0	2	0	3	1	10	0	0	0	0	2	1	0	0	1	0	0
Synechococcus_sp._PCC_7502	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._PCC_7502	1	5	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	6	1	0	5	1	12	0	0	5	4	6	0	0	0	3	8	0	0	0	0
Synechococcus_sp._RCC307	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._RCC307	10	3	8	16	1	1	9	0	0	17	4	13	5	3	9	26	7	0	2	3	7	8	0	9	5	9	2	7	22	1	4	3	4	3	9	15	0	7	3	2
Synechococcus_sp._WH_7803	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._WH_7803	5	0	0	6	0	0	0	0	0	3	1	1	0	0	0	0	4	0	0	0	1	1	0	6	0	4	0	8	15	0	0	1	0	0	1	0	0	6	0	1
Synechococcus_sp._WH_8102	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus|s__Synechococcus_sp._WH_8102	1	1	1	1	1	0	2	8	1	0	0	8	7	3	0	7	1	4	3	2	4	3	3	5	5	0	1	1	2	0	4	1	2	0	4	6	2	3	2	1
Synechocystis_sp._PCC_6803	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechocystis|s__Synechocystis_sp._PCC_6803	0	2	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	30	3	2	0	6	0	1	1	20	1	0	0	1	0	1	0	0
Thermosynechococcus_elongatus	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Thermosynechococcus|s__Thermosynechococcus_elongatus	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	2	0	0
Thermosynechococcus_sp._NK55a	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Thermosynechococcus|s__Thermosynechococcus_sp._NK55a	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anabaena_cylindrica	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Anabaena|s__Anabaena_cylindrica	4	1	3	0	0	0	1	0	1	0	6	0	5	4	0	0	4	0	2	0	0	1	2	0	1	0	2	1	0	2	1	0	4	1	0	1	10	1	2	0
Anabaena_sp._90	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Anabaena|s__Anabaena_sp._90	4	1	7	1	0	7	1	18	11	2	5	2	21	2	1	4	0	3	1	1	1	4	5	3	1	5	3	6	2	6	0	0	1	2	0	1	0	0	0	0
Anabaena_variabilis	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Anabaena|s__Anabaena_variabilis	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Cylindrospermum_stagnale	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Cylindrospermum|s__Cylindrospermum_stagnale	4	0	8	5	0	0	37	11	1	6	0	0	4	4	2	12	2	24	48	11	0	3	5	14	10	0	7	1	7	3	0	2	1	6	1	0	1	1	8	1
Nostoc_punctiforme	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc_punctiforme	1	0	0	2	1	2	0	0	0	1	1	1	0	0	0	0	1	2	1	0	0	1	1	2	4	1	2	0	4	1	1	2	1	1	4	0	0	1	0	0
Nostoc_sp._PCC_7107	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc_sp._PCC_7107	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nostoc_sp._PCC_7120	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc_sp._PCC_7120	1	4	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	1	0	2	0	0	2	1	0	0	4	0	1	0	1	1	0	1	0	0	1	0
Nostoc_sp._PCC_7524	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc_sp._PCC_7524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
Trichormus_azollae	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Trichormus|s__Trichormus_azollae	3	2	0	1	1	1	12	0	0	4	0	1	2	0	1	0	3	0	0	0	1	3	0	1	4	0	0	24	2	0	1	1	0	3	2	0	0	1	3	2
Calothrix_parietina	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Calothrix|s__Calothrix_parietina	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	3	0	0	0	0	0	0	4	0	0	1	0	0
Calothrix_sp._PCC_7507	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Calothrix|s__Calothrix_sp._PCC_7507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	0	0	1	3	2	0	0	0	0	0	3	0	0	0	5	2
Rivularia_sp._PCC_7116	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Rivularia|s__Rivularia_sp._PCC_7116	0	0	0	1	0	1	1	4	0	0	0	0	0	0	0	3	0	2	7	0	5	1	0	2	1	1	2	1	4	2	1	0	0	0	4	0	0	1	1	0
Arthrospira_platensis	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Arthrospira|s__Arthrospira_platensis	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	1	0	0	0	2	0	0	1	0	1	0	0	0	1
Crinalium_epipsammum	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Crinalium|s__Crinalium_epipsammum	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1
Geitlerinema_sp._PCC_7407	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Geitlerinema|s__Geitlerinema_sp._PCC_7407	2	2	0	11	4	0	6	0	1	10	8	11	8	9	7	12	17	5	2	49	2	10	3	12	5	1	0	5	5	2	9	4	4	36	2	6	2	15	1	5
Leptolyngbya_sp._PCC_7376	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Leptolyngbya|s__Leptolyngbya_sp._PCC_7376	2	1	0	3	1	0	8	0	0	3	0	1	0	2	0	1	0	2	0	0	1	0	0	2	0	0	0	2	4	0	0	0	9	0	4	2	0	0	3	10
Microcoleus_sp._PCC_7113	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Microcoleus|s__Microcoleus_sp._PCC_7113	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
Oscillatoria_acuminata	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Oscillatoria|s__Oscillatoria_acuminata	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	2	0
Oscillatoria_nigro-viridis	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Oscillatoria|s__Oscillatoria_nigro-viridis	5	2	1	1	1	3	0	6	1	1	0	2	5	0	3	0	1	2	0	2	1	0	0	4	0	1	0	2	0	0	1	0	0	1	0	0	1	2	1	0
Pseudanabaena_sp._PCC_7367	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Pseudanabaena|s__Pseudanabaena_sp._PCC_7367	2	1	1	1	2	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	2	0	0	0
Trichodesmium_erythraeum	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Trichodesmium|s__Trichodesmium_erythraeum	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	6	0	0	1	0	2	1	0	0	30	0	1	0	0	0	0	0	0	0	0
Chroococcidiopsis_thermalis	d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|g__Chroococcidiopsis|s__Chroococcidiopsis_thermalis	0	1	0	2	0	0	0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	2	0	0	2	1	0	1
Pleurocapsa_minor	d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|g__Pleurocapsa|s__Pleurocapsa_minor	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stanieria_cyanosphaera	d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|g__Stanieria|s__Stanieria_cyanosphaera	3	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Prochlorococcus_marinus	d__Bacteria|p__Cyanobacteria|o__Prochlorales|f__Prochlorococcaceae|g__Prochlorococcus|s__Prochlorococcus_marinus	4	1	0	3	1	2	4	3	2	5	0	5	3	1	0	2	47	1	1	1	6	2	1	6	2	7	2	7	27	1	7	0	14	5	0	2	5	6	2	17
Calditerrivibrio_nitroreducens	d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Calditerrivibrio|s__Calditerrivibrio_nitroreducens	11	10	0	12	0	10	15	2	1	15	10	18	0	20	9	37	24	7	1	1	8	6	30	9	12	5	38	2	3	3	23	64	7	20	58	4	35	1	1	24
Deferribacter_desulfuricans	d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Deferribacter|s__Deferribacter_desulfuricans	2	0	0	3	0	0	0	0	0	1	0	5	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	2	7	0	1	0	1	0	0	0	0	0	0	0
Denitrovibrio_acetiphilus	d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Denitrovibrio|s__Denitrovibrio_acetiphilus	19	3	0	26	8	0	1	8	0	2	1	27	1	10	43	11	13	3	2	12	4	37	2	26	30	2	5	10	11	8	9	8	7	41	11	3	66	0	14	2
Flexistipes_sinusarabici	d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Flexistipes|s__Flexistipes_sinusarabici	0	1	1	0	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	53	0	0	8	0	0	0	0	0	0	1	0	0
Deinococcus_deserti	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_deserti	44	3	4	13	3	1	13	6	0	17	7	19	4	21	15	30	20	1	0	20	2	25	8	7	19	11	3	31	42	0	5	7	8	13	5	9	1	17	13	7
Deinococcus_geothermalis	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_geothermalis	12	0	0	4	2	1	3	0	0	9	1	1	0	1	6	4	5	0	0	2	1	8	1	8	1	5	1	3	6	0	6	4	1	8	0	3	0	0	6	22
Deinococcus_gobiensis	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_gobiensis	6	3	0	5	2	0	4	0	0	4	0	5	1	3	3	4	3	0	0	40	2	2	1	0	4	7	1	2	5	0	2	1	4	2	2	3	2	4	4	0
Deinococcus_maricopensis	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_maricopensis	4	3	0	4	1	0	1	3	0	2	0	3	9	3	2	1	2	6	1	2	3	2	0	1	12	12	0	2	1	6	4	3	3	13	1	1	0	4	4	0
Deinococcus_peraridilitoris	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_peraridilitoris	5	0	0	1	1	0	1	0	0	3	1	0	0	0	2	2	1	4	0	1	2	0	0	6	0	5	1	4	6	1	3	2	1	10	0	7	0	3	2	8
Deinococcus_proteolyticus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_proteolyticus	31	7	1	7	5	19	4	0	0	17	1	13	6	20	4	5	28	3	0	40	12	26	14	23	6	15	5	3	18	10	6	6	9	34	10	20	4	31	2	47
Deinococcus_radiodurans	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_radiodurans	6	2	0	16	0	0	2	1	0	5	0	5	2	9	1	4	22	0	3	29	1	10	0	9	4	5	1	17	44	2	5	3	2	14	1	5	1	8	2	0
Truepera_radiovictrix	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Trueperaceae|g__Truepera|s__Truepera_radiovictrix	20	4	1	3	0	0	13	5	0	28	1	62	8	8	21	5	12	0	1	15	3	13	5	9	12	16	1	18	23	1	2	6	14	4	1	4	0	5	6	5
Marinithermus_hydrothermalis	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Marinithermus|s__Marinithermus_hydrothermalis	3	0	1	0	0	0	1	0	0	14	0	6	2	0	18	0	8	0	0	0	3	3	0	1	3	3	2	3	7	1	2	2	2	10	3	2	0	1	0	2
Meiothermus_ruber	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Meiothermus|s__Meiothermus_ruber	1	0	2	2	2	1	11	1	0	9	1	3	7	1	3	4	4	3	8	5	0	4	4	3	0	3	4	3	8	4	3	1	0	2	5	5	0	2	0	11
Meiothermus_silvanus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Meiothermus|s__Meiothermus_silvanus	11	1	2	1	1	7	1	0	1	4	3	3	6	2	1	2	7	1	0	1	3	8	4	5	2	5	1	11	5	1	0	2	5	4	1	7	10	8	2	3
Oceanithermus_profundus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Oceanithermus|s__Oceanithermus_profundus	7	5	2	5	2	0	13	0	0	12	0	33	2	15	23	6	5	1	6	43	2	11	3	4	8	10	2	5	15	4	10	4	4	4	3	2	2	7	2	1
Thermus_oshimai	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Thermus|s__Thermus_oshimai	2	0	0	3	0	0	2	0	1	2	1	3	0	4	2	3	8	0	0	15	0	5	0	2	0	0	0	0	0	1	2	0	0	6	2	3	2	6	0	0
Thermus_scotoductus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Thermus|s__Thermus_scotoductus	1	1	1	2	0	7	5	1	2	7	2	3	3	2	2	2	13	1	3	1	4	6	1	5	1	3	3	0	10	0	5	0	3	10	1	3	2	3	11	6
Thermus_sp._CCB_US3_UF1	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Thermus|s__Thermus_sp._CCB_US3_UF1	12	0	1	4	1	0	2	0	0	3	0	6	2	7	0	2	1	2	3	16	0	3	1	0	3	5	2	2	2	3	0	0	0	5	2	5	2	4	4	1
Thermus_thermophilus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Thermus|s__Thermus_thermophilus	1	8	1	1	3	1	0	0	1	2	1	0	8	2	2	2	7	2	4	6	1	2	4	1	4	1	0	2	3	3	3	4	2	1	1	5	2	2	0	0
Dictyoglomus_thermophilum	d__Bacteria|p__Dictyoglomi|c__Dictyoglomia|o__Dictyoglomales|f__Dictyoglomaceae|g__Dictyoglomus|s__Dictyoglomus_thermophilum	2	1	2	0	0	0	2	1	0	2	2	1	1	1	0	0	9	0	0	1	1	0	5	1	0	2	3	1	11	2	0	0	0	1	0	0	2	1	1	1
Dictyoglomus_turgidum	d__Bacteria|p__Dictyoglomi|c__Dictyoglomia|o__Dictyoglomales|f__Dictyoglomaceae|g__Dictyoglomus|s__Dictyoglomus_turgidum	7	1	1	17	0	0	2	2	4	3	15	6	0	1	0	1	1	6	4	1	0	3	1	3	4	2	2	0	1	3	0	0	2	5	0	0	0	1	1	3
Elusimicrobium_minutum	d__Bacteria|p__Elusimicrobia|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae|g__Elusimicrobium|s__Elusimicrobium_minutum	2	0	1	2	3	3	0	2	0	0	0	0	3	0	0	0	0	0	3	1	0	0	1	3	0	0	0	1	0	1	0	0	1	2	0	0	0	1	0	2
uncultured_Termite_group_1_bacterium	d__Bacteria|p__Elusimicrobia|s__uncultured_Termite_group_1_bacterium	0	2	0	1	0	0	0	0	0	1	0	0	0	4	1	0	2	0	0	0	0	1	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	13
Fibrobacter_succinogenes	d__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_succinogenes	53	18	3	14	25	2	12	0	0	17	2	10	30	8	25	6	16	5	13	10	3	14	5	21	7	55	27	31	20	7	14	21	13	27	12	10	3	24	13	13
Alicyclobacillus_acidocaldarius	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus|s__Alicyclobacillus_acidocaldarius	20	1	2	6	2	1	12	2	3	5	5	55	4	7	15	4	13	5	3	8	13	4	1	11	7	18	13	18	16	2	21	3	6	3	10	10	8	11	2	12
Kyrpidia_tusciae	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Kyrpidia|s__Kyrpidia_tusciae	6	5	5	6	8	3	13	6	4	27	7	23	6	3	3	19	27	6	4	19	8	18	5	13	7	6	14	8	20	7	1	6	7	30	10	13	1	7	11	13
Amphibacillus_xylanus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Amphibacillus|s__Amphibacillus_xylanus	4	1	6	6	119	7	4	5	1	1	40	5	8	3	7	0	9	4	3	2	0	0	1	0	0	47	3	1	13	4	2	1	1	2	1	9	2	2	3	9
Anoxybacillus_flavithermus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Anoxybacillus|s__Anoxybacillus_flavithermus	8	1	1	1	0	1	0	1	2	3	3	7	3	1	0	1	0	6	2	2	0	1	1	0	0	1	0	6	3	1	0	0	0	2	1	2	4	4	0	1
Bacillus_amyloliquefaciens	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_amyloliquefaciens	8	20	0	0	14	8	4	1	5	2	2	3	1	2	7	5	2	6	4	19	8	14	1	5	6	5	4	7	2	3	1	0	9	6	11	6	9	5	5	3
Bacillus_anthracis	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_anthracis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacillus_atrophaeus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_atrophaeus	7	0	0	0	0	0	7	0	0	30	2	2	2	27	0	1	2	0	4	5	1	14	44	1	1	0	4	1	11	1	2	1	0	22	3	2	9	16	2	16
Bacillus_cellulosilyticus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_cellulosilyticus	4	1	0	1	1	0	15	0	1	1	1	0	1	0	0	0	6	0	0	1	0	3	0	0	1	3	2	1	1	0	3	1	6	1	5	3	0	1	7	1
Bacillus_cereus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_cereus	7	11	5	2	7	6	4	0	0	3	30	9	1	0	0	10	2	1	2	1	1	3	4	0	2	7	6	7	3	0	0	2	12	20	2	22	5	0	4	5
Bacillus_clausii	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_clausii	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	2	0	0	0
Bacillus_coagulans	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_coagulans	5	3	16	5	85	5	5	6	3	9	2	38	3	8	1	1	12	15	10	3	32	5	8	9	7	63	11	4	3	4	92	50	97	6	37	42	17	91	3	2
Bacillus_cytotoxicus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_cytotoxicus	0	2	2	2	1	2	1	1	1	0	2	0	2	2	0	4	4	3	0	2	4	0	2	0	1	0	0	2	0	1	7	1	0	1	0	0	5	2	1	1
