ID	NAME	kegg_merge_filter_human_081A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_082A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_083A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_084A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_085A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_086A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_091A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_093A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_094A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_098A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_099A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_100A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_101A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_107A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_108A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_109A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_10A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_116A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_118A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_119A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_11A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_120A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_13A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_15A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_18A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_1A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_20A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_21A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_24A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_25A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_28A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_29A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_31A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_34A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_35A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_37A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_39A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_3A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_6A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_7A-hit-keg-mpt-cop-nul-nve-nve
ko04744	ko04744: Phototransduction	6.48669e-05	8.11932e-05	5.42842e-05	8.39131e-05	3.49686e-05	9.85791e-05	6.93144e-05	5.59246e-05	4.97363e-05	5.85771e-05	5.62502e-05	7.44457e-05	7.97077e-05	4.27803e-05	0.000106905	9.94492e-05	6.84948e-05	4.88244e-05	6.938e-05	5.71271e-05	8.82616e-05	0.000101118	9.34824e-05	7.10016e-05	9.17606e-05	4.32546e-05	7.22129e-05	4.72277e-05	8.31719e-05	8.39916e-05	3.72087e-05	7.68263e-05	6.68388e-05	0.000121091	3.57312e-05	0.000108597	0.00012605	5.17864e-05	9.00308e-05	8.20203e-05
ko04745	ko04745: Phototransduction - fly	8.94756e-05	9.27829e-05	6.67953e-05	8.97815e-05	5.89167e-05	9.09378e-05	0.000104906	9.15928e-05	9.54204e-05	0.000129565	5.43967e-05	9.21184e-05	0.000110465	6.95465e-05	9.74682e-05	8.49203e-05	7.07824e-05	8.25602e-05	9.3602e-05	0.000108098	9.49359e-05	0.000115307	0.000105268	8.09056e-05	0.000101979	6.12106e-05	7.72273e-05	0.000125728	0.000103723	8.64346e-05	7.3673e-05	6.09033e-05	9.52856e-05	8.48852e-05	6.50386e-05	9.13383e-05	8.96002e-05	7.4489e-05	8.96549e-05	8.99542e-05
ko04530	ko04530: Tight junction	7.58752e-05	7.80224e-05	7.05354e-05	6.11373e-05	5.45057e-05	7.64132e-05	8.86882e-05	6.55753e-05	6.02269e-05	5.9477e-05	6.29797e-05	7.1067e-05	7.00281e-05	5.5006e-05	4.84842e-05	5.89835e-05	6.20318e-05	7.78158e-05	7.04354e-05	6.50496e-05	6.17997e-05	7.05469e-05	6.77957e-05	6.34054e-05	7.50041e-05	5.86067e-05	8.01605e-05	7.67428e-05	8.32876e-05	5.99715e-05	6.9405e-05	5.56147e-05	5.72074e-05	6.55343e-05	6.39519e-05	6.3357e-05	6.91531e-05	5.81064e-05	6.72787e-05	6.72148e-05
ko04612	ko04612: Antigen processing and presentation	3.7703e-05	8.44429e-05	0.000304611	4.35091e-05	5.38766e-05	2.65144e-05	3.849e-05	0.000107563	9.25334e-05	4.96688e-05	0.000129959	5.07914e-05	5.58959e-05	6.88132e-05	3.04098e-05	6.84308e-05	6.40587e-05	3.24515e-05	5.94772e-05	5.91859e-05	3.20331e-05	8.01015e-05	0.000125593	4.26352e-05	7.58708e-05	3.49373e-05	5.11826e-05	3.75058e-05	4.86384e-05	5.69305e-05	6.6107e-05	5.02804e-05	5.08656e-05	9.54434e-05	3.9907e-05	3.87236e-05	9.29239e-05	6.3957e-05	7.88335e-05	8.60508e-05
ko04621	ko04621: NOD-like receptor signaling pathway	0.00015511	0.000169486	0.000267985	0.00013163	0.000155731	0.000190476	0.000196146	0.000181035	0.000223399	0.000132988	0.0001501	0.000172145	0.000197568	7.3363e-05	0.000119734	0.000141096	0.000128979	0.000269	0.000211284	0.000151289	0.000155807	0.000156914	0.000169478	0.000174759	0.000163071	0.000147265	0.000138849	0.000180824	0.000164195	0.000163887	0.000166809	0.000204009	0.000131038	0.000113613	0.000133581	0.000166622	0.000138147	0.000106932	0.000172478	0.000126468
ko04620	ko04620: Toll-like receptor signaling pathway	3.752e-05	5.07378e-05	5.68965e-05	4.00729e-05	4.27939e-05	3.65866e-05	3.52148e-05	3.5996e-05	4.05715e-05	3.51111e-05	5.08911e-05	3.86334e-05	4.13017e-05	2.2015e-05	3.25692e-05	3.17464e-05	3.18877e-05	3.71284e-05	3.80585e-05	3.18415e-05	3.61899e-05	5.30106e-05	4.57865e-05	4.67677e-05	4.00427e-05	4.34285e-05	4.71804e-05	2.92662e-05	3.49173e-05	3.81302e-05	5.08225e-05	6.43804e-05	3.12438e-05	4.6079e-05	4.98719e-05	4.79741e-05	4.061e-05	3.99408e-05	3.967e-05	3.49886e-05
ko04623	ko04623: Cytosolic DNA-sensing pathway	3.37133e-05	4.49475e-05	3.18268e-05	3.68147e-05	3.22352e-05	1.96988e-05	2.5727e-05	2.30576e-05	2.95993e-05	5.45785e-05	2.47283e-05	3.52751e-05	3.29189e-05	2.58879e-05	2.38267e-05	4.85557e-05	3.89543e-05	2.98392e-05	3.14904e-05	2.34229e-05	4.12668e-05	4.04197e-05	4.13772e-05	4.36635e-05	5.57989e-05	3.90973e-05	5.9851e-05	2.73046e-05	3.64527e-05	3.36625e-05	9.43942e-05	6.33477e-05	3.59972e-05	4.47349e-05	9.1985e-05	4.89793e-05	3.40625e-05	3.22647e-05	2.74224e-05	3.81849e-05
ko04622	ko04622: RIG-I-like receptor signaling pathway	8.89118e-05	9.60516e-05	8.61292e-05	7.81412e-05	0.000117561	9.58634e-05	9.96461e-05	0.000102259	7.84113e-05	9.51307e-05	7.77588e-05	8.14354e-05	0.00010296	7.00044e-05	6.67629e-05	7.46794e-05	7.52768e-05	0.000116207	8.72168e-05	7.51185e-05	0.000114476	9.47435e-05	7.5236e-05	8.86686e-05	0.000102394	7.53454e-05	0.000115472	9.34426e-05	0.000106744	0.000101053	0.00012297	0.000112343	0.000114738	7.3072e-05	9.0666e-05	0.000108925	9.73004e-05	0.000108966	0.000111053	8.62262e-05
ko04270	ko04270: Vascular smooth muscle contraction	5.55422e-05	4.15197e-05	3.86192e-05	4.31939e-05	3.29405e-05	2.97799e-05	3.83704e-05	2.27848e-05	2.32577e-05	2.66783e-05	2.88092e-05	3.02787e-05	3.57416e-05	2.52978e-05	3.64076e-05	3.16431e-05	5.22434e-05	4.01969e-05	5.36945e-05	3.88012e-05	2.71914e-05	3.25379e-05	3.13912e-05	4.29653e-05	3.50729e-05	3.31246e-05	4.40742e-05	3.25568e-05	5.22993e-05	2.71041e-05	4.93098e-05	5.47076e-05	2.25952e-05	3.32762e-05	4.82187e-05	4.56556e-05	3.21272e-05	4.16235e-05	3.32053e-05	5.17237e-05
ko00910	ko00910: Nitrogen metabolism	0.00672926	0.00683453	0.0066404	0.00679006	0.00670737	0.00657165	0.00669043	0.0071209	0.00688475	0.00652973	0.00668409	0.00688552	0.00702889	0.00875331	0.00834541	0.00674312	0.00627201	0.00709384	0.00663942	0.0082753	0.00647607	0.00665717	0.00647065	0.00629345	0.00701345	0.00652026	0.00662918	0.00656156	0.006523	0.00671179	0.00641988	0.00635124	0.0065512	0.00648352	0.00646354	0.00640605	0.0064726	0.00679474	0.006559	0.00633388
ko04971	ko04971: Gastric acid secretion	4.8218e-05	4.98043e-05	3.61456e-05	3.4128e-05	5.78542e-05	3.50167e-05	4.43173e-05	3.74195e-05	3.3484e-05	4.7067e-05	4.66926e-05	5.25358e-05	4.59138e-05	2.71559e-05	2.74748e-05	2.39885e-05	3.899e-05	4.83506e-05	4.18409e-05	3.33749e-05	4.44425e-05	4.14741e-05	3.66578e-05	2.97427e-05	5.17124e-05	8.49268e-05	7.15744e-05	5.14942e-05	4.55376e-05	3.59337e-05	8.93968e-05	4.81921e-05	8.30522e-05	3.56199e-05	7.15413e-05	7.10243e-05	3.75531e-05	0.000106119	3.11933e-05	3.77055e-05
ko00460	ko00460: Cyanoamino acid metabolism	0.00797814	0.00767233	0.00856136	0.00833169	0.0108087	0.0093907	0.00901912	0.00888164	0.00780382	0.0087501	0.00748556	0.00890079	0.00976901	0.00723295	0.00894805	0.00758481	0.00746292	0.010904	0.00818894	0.00891691	0.00824633	0.00876652	0.00833384	0.00791016	0.00830296	0.00878763	0.00867673	0.00729837	0.00875655	0.00898293	0.0086742	0.00816599	0.00940688	0.00803409	0.00804124	0.00867414	0.00794084	0.00960233	0.00883435	0.00792787
ko00512	ko00512: Mucin type O-Glycan biosynthesis	0.000159832	0.000148786	0.000252902	0.000126336	0.000171084	0.000142573	0.000168615	0.000164217	9.86798e-05	0.000153361	0.000224902	0.000144999	0.000200403	9.44416e-05	0.000167394	0.000100663	0.000132724	0.000209418	0.000119218	0.000145208	0.000197594	0.000136371	0.000178902	0.000175108	0.000149509	0.000188627	0.000157054	0.000148222	0.000137366	0.000185998	0.00016906	0.000128493	0.000205932	0.000143968	0.000189189	0.000163665	0.000111817	0.000168289	0.000156013	0.000104909
ko00830	ko00830: Retinol metabolism	0.000167553	0.000222267	0.000334157	0.000146653	0.000135505	0.000273705	0.000212217	0.000306279	0.00033953	0.000167835	0.000393533	0.000180102	0.00033698	0.000181582	0.000133179	0.000163545	0.000157938	0.000253789	0.000207474	0.000175937	0.000147713	0.000171108	0.000294457	0.000143938	0.000209276	0.000108569	0.000168488	0.00018988	0.000210438	0.000241118	0.000198353	0.000145663	0.000162301	0.000201896	0.000133268	0.000220056	0.000173145	0.000151983	0.000226755	0.000162263
ko00780	ko00780: Biotin metabolism	0.0152784	0.0179932	0.0178199	0.0171448	0.0125598	0.0181352	0.0174213	0.0204889	0.0199524	0.0180392	0.019763	0.0160284	0.0186209	0.0183047	0.0175954	0.0195404	0.0154189	0.0202523	0.0183331	0.0164091	0.0146311	0.0184249	0.0203144	0.0167593	0.0198571	0.0125276	0.0175521	0.0163957	0.0164073	0.0199944	0.0114206	0.0113643	0.0138212	0.0166641	0.0124715	0.0124137	0.0178992	0.0124731	0.018282	0.0149827
ko00630	ko00630: Glyoxylate and dicarboxylate metabolism	0.00715558	0.00715917	0.00757283	0.00764845	0.00691702	0.00745766	0.00734013	0.00760279	0.00807098	0.00719865	0.0073381	0.00691107	0.00743514	0.00941952	0.0087151	0.00766226	0.00677254	0.00710798	0.00724597	0.00860449	0.00682699	0.00728114	0.00718968	0.00685207	0.0071642	0.0062269	0.00716699	0.00682057	0.00698063	0.00734722	0.00634187	0.00628563	0.00686205	0.00749422	0.00667283	0.00626759	0.00735747	0.00681775	0.00736351	0.00740338
ko00970	ko00970: Aminoacyl-tRNA biosynthesis	0.0210379	0.0189224	0.0174784	0.0189629	0.0192861	0.0174754	0.0191089	0.0165669	0.0169112	0.0196045	0.0172178	0.0204417	0.0173721	0.0152573	0.0180655	0.0183721	0.0211163	0.0160525	0.0181161	0.0171238	0.0199798	0.0193862	0.0176786	0.0204489	0.0189494	0.0210192	0.018116	0.0207631	0.0209331	0.0177604	0.0196318	0.0197426	0.0197257	0.019591	0.0190315	0.0202537	0.0188276	0.0205642	0.01888	0.0202287
ko00030	ko00030: Pentose phosphate pathway	0.0164802	0.0164516	0.0164409	0.0162892	0.0162134	0.0165484	0.0167345	0.0171118	0.017966	0.0160269	0.0167723	0.015402	0.0163816	0.0155756	0.0159899	0.0160157	0.016705	0.0172965	0.0164337	0.0163844	0.0152565	0.0164563	0.0161955	0.0155596	0.0153187	0.01594	0.0162385	0.0156974	0.0173063	0.0162761	0.0150036	0.0147418	0.0158981	0.0165309	0.0146322	0.0153333	0.0160018	0.0164632	0.0166038	0.0173465
ko04972	ko04972: Pancreatic secretion	4.22562e-05	3.49796e-05	2.94584e-05	2.86013e-05	3.0551e-05	2.91704e-05	3.53059e-05	2.33003e-05	1.68305e-05	2.98593e-05	3.02251e-05	2.71358e-05	3.58504e-05	1.62304e-05	2.68809e-05	3.76116e-05	3.30794e-05	4.53838e-05	4.46222e-05	2.01987e-05	3.93857e-05	3.98757e-05	2.80042e-05	2.58441e-05	3.16209e-05	2.8342e-05	3.69247e-05	2.63259e-05	3.80585e-05	3.50565e-05	2.92735e-05	3.65827e-05	2.89162e-05	3.29472e-05	3.14923e-05	2.88054e-05	2.59501e-05	2.78904e-05	2.6653e-05	2.7649e-05
ko00232	ko00232: Caffeine metabolism	4.18247e-06	5.38778e-06	2.1329e-06	2.08845e-06	0	2.7994e-06	1.70794e-06	8.24517e-06	1.7326e-06	4.7015e-06	6.29001e-08	3.30467e-06	2.98277e-06	8.56293e-07	3.21623e-06	6.69612e-08	7.10289e-06	2.96465e-06	2.34168e-06	2.49488e-06	4.41485e-06	1.72887e-06	9.29747e-07	5.27872e-06	4.26561e-06	4.25252e-06	7.36893e-06	7.44796e-06	1.17428e-05	4.01982e-06	2.40951e-05	3.98554e-05	1.27552e-06	5.4213e-06	5.89053e-06	6.68414e-06	4.8677e-06	1.93926e-05	4.81797e-06	1.29937e-05
ko00230	ko00230: Purine metabolism	0.0107689	0.0101357	0.0100026	0.0103589	0.0100851	0.00978296	0.0100894	0.00965143	0.00973738	0.0103829	0.00966776	0.0104233	0.00964919	0.00979818	0.0104085	0.0101245	0.0107152	0.00919684	0.0100393	0.0100884	0.0106275	0.0103282	0.0100267	0.0107637	0.0100597	0.0106474	0.00985563	0.0106016	0.0103145	0.0100924	0.0104297	0.0104136	0.0102894	0.010423	0.0101991	0.0105808	0.0104286	0.010343	0.0102991	0.0105659
ko04122	ko04122: Sulfur relay system	0.0151182	0.0168133	0.0151287	0.0166421	0.0119794	0.0157247	0.0155422	0.0124114	0.0131818	0.01529	0.0149235	0.0147729	0.0145509	0.0156051	0.0156899	0.0157416	0.0166449	0.0127241	0.0166486	0.0149035	0.0148075	0.0161686	0.0151737	0.0165024	0.0151631	0.0140229	0.012651	0.0138491	0.0152451	0.0152223	0.0125923	0.0120073	0.0125204	0.0167462	0.0129037	0.0134954	0.0157939	0.0132733	0.0163295	0.0170523
ko04120	ko04120: Ubiquitin mediated proteolysis	0.000487246	0.000539164	0.00052026	0.000452343	0.000516412	0.000520867	0.000512622	0.000552552	0.000541591	0.000533123	0.000506488	0.000499828	0.00056789	0.000371873	0.000381629	0.00050436	0.00047097	0.000559806	0.000519591	0.000441743	0.000535512	0.000513891	0.000613603	0.000475434	0.000561355	0.000499143	0.000501634	0.000517864	0.000517391	0.000460389	0.000658749	0.000579242	0.000528444	0.000494793	0.000461419	0.000504852	0.000513427	0.000495774	0.000470214	0.000478079
ko00540	ko00540: Lipopolysaccharide biosynthesis	0.0103354	0.0102687	0.0114533	0.00982229	0.0157825	0.0110376	0.0102274	0.015785	0.0155726	0.0115466	0.013745	0.0127953	0.0124629	0.0144607	0.0137067	0.0131241	0.00761363	0.0146462	0.0104928	0.0128514	0.0153586	0.012235	0.0142592	0.0106242	0.0143876	0.0146089	0.0152229	0.0126996	0.0115162	0.0126564	0.0164028	0.0163082	0.0154437	0.0094926	0.0154965	0.0151278	0.0114606	0.0137976	0.0102517	0.00735188
ko05111	ko05111: Vibrio cholerae pathogenic cycle	0.000407315	0.000537056	0.000517334	0.000587249	0.000487654	0.000496215	0.000439249	0.000678307	0.00072065	0.000520873	0.000549113	0.000533215	0.000561326	0.000944842	0.000856818	0.000638847	0.000397948	0.000606552	0.000528068	0.000778258	0.000505473	0.000581144	0.00063105	0.000465475	0.000665752	0.00050394	0.000576001	0.000520393	0.000440425	0.000510088	0.000568417	0.0006227	0.000525567	0.000464718	0.000599229	0.000565054	0.000519208	0.00044947	0.000457562	0.00039079
ko03022	ko03022: Basal transcription factors	0.000662959	0.00104346	0.000775012	0.000788895	0.000657117	0.000812455	0.000795573	0.000524797	0.00063702	0.000756114	0.000714746	0.000889423	0.00071409	0.000549119	0.000532093	0.000773975	0.000745637	0.000616413	0.000719381	0.000694608	0.000644809	0.000747525	0.000808973	0.00073638	0.000772725	0.000716403	0.00069337	0.000766748	0.000742937	0.000656601	0.000750768	0.000702655	0.000718845	0.000985527	0.000667333	0.000648562	0.000657502	0.000739202	0.000713938	0.000892964
ko00660	ko00660: C5-Branched dibasic acid metabolism	0.0130084	0.015439	0.0175375	0.0151409	0.014854	0.0156478	0.0147423	0.0148455	0.0151443	0.0151201	0.0151654	0.0140738	0.0146646	0.0146596	0.0137921	0.0143345	0.0155106	0.0150547	0.0161781	0.0144335	0.0134123	0.0149271	0.0147955	0.0159134	0.0159	0.0137597	0.0153853	0.0121712	0.0148458	0.0155827	0.0139155	0.0135439	0.0142924	0.0170656	0.0145735	0.0150052	0.015581	0.0143453	0.0160585	0.0174131
ko03020	ko03020: RNA polymerase	0.00745864	0.00700028	0.00666232	0.00691465	0.00729794	0.00678187	0.00688673	0.00683305	0.00638235	0.00682289	0.00655162	0.00712406	0.00654199	0.00589884	0.00635813	0.00605983	0.00731175	0.00614796	0.00694337	0.00653712	0.00742902	0.00666183	0.00649684	0.00741378	0.00658609	0.00758333	0.00674943	0.00749744	0.00745773	0.00659348	0.00778785	0.00772679	0.00721582	0.0067858	0.0075354	0.0074394	0.00690309	0.00733986	0.00682207	0.0071457
ko00982	ko00982: Drug metabolism - cytochrome P450	1.26608e-05	3.01137e-06	4.82668e-06	2.09336e-06	1.48219e-06	2.38214e-06	4.66796e-06	5.16309e-06	4.10788e-06	2.51451e-06	1.12229e-06	9.96731e-07	4.35821e-06	1.92817e-06	7.06874e-06	1.75178e-06	4.61936e-06	4.82596e-06	5.35406e-06	1.88368e-06	1.96708e-05	6.01807e-06	5.01814e-06	1.05738e-05	5.67791e-06	1.70587e-06	8.29173e-06	9.50325e-06	5.45449e-06	2.352e-06	1.61622e-05	1.14334e-05	2.39355e-05	5.95087e-06	4.49928e-06	1.00061e-05	2.75789e-06	1.83104e-05	2.30114e-06	5.11525e-06
ko04630	ko04630: Jak-STAT signaling pathway	9.38276e-05	9.31811e-05	8.72874e-05	8.6419e-05	8.13156e-05	9.95845e-05	8.77143e-05	9.62481e-05	7.56111e-05	8.93945e-05	8.62224e-05	9.60495e-05	0.0001068	6.1941e-05	7.17235e-05	8.87512e-05	8.81787e-05	0.000101397	9.24715e-05	7.67043e-05	8.65718e-05	9.9563e-05	9.33593e-05	9.32968e-05	9.0087e-05	8.16562e-05	9.08657e-05	9.65738e-05	9.353e-05	7.99468e-05	0.000101641	9.90425e-05	8.57339e-05	9.33806e-05	6.91653e-05	8.1528e-05	8.71705e-05	9.9336e-05	8.56834e-05	8.97677e-05
ko04350	ko04350: TGF-beta signaling pathway	7.43603e-05	9.12325e-05	0.000100176	8.68182e-05	5.17328e-05	6.5959e-05	7.80187e-05	6.10143e-05	7.28874e-05	9.50231e-05	8.53104e-05	0.000106047	8.98642e-05	7.40434e-05	6.5564e-05	0.000103451	9.44192e-05	7.68104e-05	6.56542e-05	6.25674e-05	9.35916e-05	0.000100993	0.000132603	7.71191e-05	0.000128791	6.91842e-05	9.9864e-05	6.0575e-05	9.69672e-05	6.98437e-05	8.11386e-05	8.78682e-05	7.39717e-05	7.57952e-05	6.9966e-05	6.96372e-05	7.64404e-05	6.86014e-05	8.07094e-05	0.000115207
ko00140	ko00140: Steroid hormone biosynthesis	0.000651213	0.00108355	0.000875622	0.000625795	0.00032674	0.000906208	0.0009962	0.00120408	0.00103117	0.0010348	0.00116217	0.00086664	0.00160317	0.000637969	0.000678829	0.0011971	0.000720455	0.00123092	0.00105933	0.000869424	0.000817196	0.00108191	0.00114432	0.000657	0.00101849	0.000287052	0.00083524	0.000985172	0.000877118	0.00109925	0.000362177	0.000391244	0.000433289	0.000704003	0.000401016	0.000292537	0.00110723	0.000314701	0.000919127	0.000741479
ko05414	ko05414: Dilated cardiomyopathy	2.03507e-05	1.41106e-05	1.84313e-05	1.53278e-05	1.85537e-05	1.66922e-05	1.92192e-05	1.45584e-05	1.5382e-05	2.62601e-05	1.78846e-05	1.91691e-05	1.50406e-05	1.45764e-05	1.23431e-05	2.02941e-05	1.65544e-05	1.63001e-05	2.34189e-05	1.23546e-05	1.04333e-05	1.41918e-05	2.05435e-05	1.98553e-05	2.00787e-05	1.32352e-05	1.62273e-05	1.71089e-05	1.86808e-05	2.00186e-05	2.07595e-05	1.10212e-05	1.27414e-05	2.19391e-05	1.38043e-05	1.53266e-05	1.58624e-05	1.22094e-05	1.72225e-05	3.37737e-05
ko00514	ko00514: Other types of O-glycan biosynthesis	0.000224701	0.000240783	0.000247385	0.000219	0.000204022	0.000199862	0.000249174	0.000256728	0.000199821	0.000244752	0.000182535	0.000255714	0.000261256	0.000169376	0.000199892	0.000264168	0.000208695	0.000279594	0.000242456	0.000222524	0.00018556	0.000247729	0.000269836	0.000224458	0.000260216	0.000196371	0.000236019	0.000230372	0.000306942	0.000223723	0.000232931	0.000228028	0.000206148	0.000239295	0.000179106	0.000231702	0.000265137	0.000198792	0.000217249	0.000233225
ko00331	ko00331: Clavulanic acid biosynthesis	7.2213e-06	3.28393e-07	9.43935e-06	2.78302e-07	1.95955e-07	2.96262e-06	8.29731e-06	6.62878e-08	2.08645e-08	1.318e-07	7.97846e-07	3.16413e-06	2.57957e-05	1.61728e-07	6.27236e-06	1.6045e-07	3.34755e-07	1.04461e-05	2.98029e-06	5.3816e-06	3.72376e-07	2.9607e-06	2.62007e-07	6.25728e-06	3.04281e-06	2.97026e-06	3.14902e-07	1.2512e-07	1.7936e-06	5.76252e-06	1.94103e-07	5.67736e-06	5.89407e-06	2.24764e-07	1.46877e-07	1.2205e-06	2.86249e-06	1.01792e-07	2.8637e-06	1.9595e-06
ko00330	ko00330: Arginine and proline metabolism	0.0089734	0.00928234	0.00906015	0.00900712	0.00954003	0.00906038	0.00927215	0.00915339	0.00932112	0.00920713	0.00895702	0.00971755	0.00921626	0.00859705	0.00889414	0.00926062	0.00913315	0.0088805	0.00909234	0.00906507	0.00902833	0.0095032	0.00898037	0.00909109	0.00911782	0.00918818	0.00930004	0.00848662	0.00909151	0.00909479	0.00915388	0.00917552	0.00948727	0.00937789	0.00935275	0.00920701	0.00900766	0.00975156	0.00926016	0.0093827
ko04080	ko04080: Neuroactive ligand-receptor interaction	0.000139116	0.000156041	0.000140948	0.000123247	0.000150009	0.000126635	0.000137062	0.000135835	0.000127843	0.000145967	0.000117952	0.000163887	0.000150146	0.000103693	0.000118587	0.000136067	0.000118109	0.000146529	0.000135147	0.000124233	0.000142228	0.000137947	0.000152591	0.00014181	0.000156038	0.00014543	0.00013693	0.000146045	0.000152739	0.000108142	0.000152275	0.000145521	0.000128488	0.000156127	0.000132025	0.000134806	0.000134685	0.000154007	0.000131899	0.000129451
ko05310	ko05310: Asthma	2.84137e-06	7.07968e-06	1.46915e-05	4.57049e-06	8.11512e-07	3.29996e-06	3.05941e-06	9.45543e-06	9.46969e-06	6.52545e-06	9.87925e-06	3.25047e-06	6.04072e-06	7.6137e-06	1.67109e-06	1.80444e-06	4.38953e-06	2.87075e-06	4.91133e-06	6.61013e-06	1.99005e-06	4.47517e-06	7.54584e-06	4.18288e-06	4.79064e-06	5.54509e-06	2.05083e-06	5.0286e-06	7.60236e-06	2.05556e-06	1.36061e-06	1.46811e-06	3.16403e-06	4.16056e-06	8.89973e-06	3.60633e-06	2.41505e-06	2.01262e-06	3.11089e-06	6.35552e-06
ko04514	ko04514: Cell adhesion molecules (CAMs)	9.87124e-05	0.000102614	9.80443e-05	7.8547e-05	6.97022e-05	8.39107e-05	8.73882e-05	8.9735e-05	8.73965e-05	8.58955e-05	0.000100832	7.92172e-05	0.000102892	6.09897e-05	6.12465e-05	7.65448e-05	7.79315e-05	0.00010849	0.000102589	8.57519e-05	0.00010899	9.58457e-05	0.000122645	7.95515e-05	9.78564e-05	7.41116e-05	8.93046e-05	8.71844e-05	9.78707e-05	8.57037e-05	9.65843e-05	8.05829e-05	8.90831e-05	8.9575e-05	7.43853e-05	8.19351e-05	8.39809e-05	8.5542e-05	8.81172e-05	7.89172e-05
ko00908	ko00908: Zeatin biosynthesis	0.00784196	0.00685887	0.00619574	0.00671203	0.00819874	0.00640293	0.00671797	0.00688927	0.00726453	0.00757941	0.00658477	0.00761787	0.00661824	0.00585081	0.00658043	0.00655662	0.00667731	0.00675872	0.00691747	0.00642121	0.00862749	0.00685384	0.00760244	0.00755798	0.00775664	0.00782765	0.00788392	0.00823067	0.0067815	0.00678838	0.00846011	0.00812239	0.00774758	0.00691548	0.00782101	0.00806544	0.0070009	0.00786197	0.00703691	0.00620672
ko00909	ko00909: Sesquiterpenoid biosynthesis	3.84048e-06	6.42379e-06	3.81902e-06	4.98817e-06	4.63952e-06	1.27598e-05	6.54739e-06	2.78769e-06	2.21828e-06	1.15342e-05	3.83127e-06	8.35248e-06	2.298e-05	1.78403e-06	5.36412e-06	4.07784e-06	1.03343e-05	1.09736e-05	6.46359e-06	4.59678e-06	7.54179e-06	5.79813e-06	1.91048e-05	8.90729e-06	4.94001e-06	2.72067e-06	4.72246e-06	3.83335e-05	1.13076e-05	1.22494e-05	6.51384e-06	3.1621e-06	3.91108e-06	1.44578e-06	3.59034e-06	2.51373e-06	2.71793e-06	4.99998e-06	1.16927e-05	1.5132e-05
ko04320	ko04320: Dorso-ventral axis formation	0.000158637	0.000110301	0.000139457	9.25538e-05	8.48091e-05	9.52961e-05	8.78662e-05	9.65897e-05	8.74435e-05	0.000121337	8.67149e-05	0.000132333	0.000105155	7.00843e-05	8.42717e-05	0.000110699	0.000109544	9.55747e-05	0.000105815	0.000101727	0.000107599	0.000102617	0.000127756	0.000105334	0.00011022	0.000130986	0.000122757	0.000144986	0.000120195	0.000108912	0.000118309	0.000142471	8.59685e-05	0.000118021	0.000135492	0.000147174	9.77314e-05	0.000107289	0.000110559	0.000105738
